symbol,direction,open_time,close_time,status,open_price,close_price,sl,tp,lot,sl_pips,risk_usd,risk_pct,pnl_pips,pnl_usd
DJ30,BUY,2025-12-12 17:41:00+00:00,2025-12-12 17:58:00+00:00,sl,48831.18,48664.17038,48664.17038,49290.45644,0.1,1670.1,14.36,1.06,-1681.1,-14.36
GBPAUD,BUY,2025-12-12 17:50:00+00:00,2025-12-12 18:25:00+00:00,sl,2.0102,2.01096,2.01096,2.01621,0.02,21.9,2.69,0.199,5.75,0.93
Nikkei225,SELL,2025-12-15 01:30:00+00:00,2025-12-15 02:09:00+00:00,sl,50085.0,50260.95,50260.95,49557.15,3.0,1759.5,2.64,0.197,-1889.5,-2.64
GER40,BUY,2025-12-15 08:06:00+00:00,2025-12-15 10:12:00+00:00,sl,24320.4,24285.75,24285.75,24407.025,0.1,346.5,3.47,0.259,-362.5,-3.47
GBPUSD,BUY,2025-12-15 10:14:00+00:00,2025-12-15 15:47:00+00:00,tp,1.33686,1.33949,1.33794,1.33949,0.04,9.5,3.28,0.246,24.65,9.03
NZDUSD,SELL,2025-12-15 10:21:00+00:00,2025-12-15 13:21:00+00:00,sl,0.5785,0.57897,0.57897,0.57708,0.08,4.7,3.26,0.244,-6.13,-3.26
GER40,SELL,2025-12-15 10:26:00+00:00,2025-12-15 19:53:00+00:00,sl,24290.8,24179.3,24179.3,24119.38333,0.1,685.7,6.86,0.514,1099.0,11.15
EURUSD,BUY,2025-12-15 11:02:00+00:00,2025-12-15 15:55:00+00:00,sl,1.17341,1.17479,1.17479,1.17618,0.04,9.2,3.17,0.238,12.45,4.73
GBPAUD,BUY,2025-12-15 11:23:00+00:00,2025-12-15 13:50:00+00:00,sl,2.01216,2.01283,2.01283,2.016,0.03,14.0,2.58,0.193,4.85,1.23
GBPAUD,BUY,2025-12-15 13:53:00+00:00,2025-12-15 17:05:00+00:00,sl,2.01261,2.01389,2.01389,2.01695,0.03,15.8,2.92,0.219,11.0,2.37
NZDUSD,SELL,2025-12-15 15:50:00+00:00,2025-12-15 16:45:00+00:00,sl,0.57965,0.58011,0.58011,0.57827,0.08,4.6,3.17,0.236,-6.01,-3.17
SP500,BUY,2025-12-15 15:54:00+00:00,2025-12-15 16:33:00+00:00,sl,6876.74,6870.6605,6870.6605,6891.93875,0.6000000000000001,60.8,3.14,0.234,-64.39,-3.14
NAS100,SELL,2025-12-15 16:38:00+00:00,2025-12-15 16:46:00+00:00,sl,25358.9,25300.25,25300.25,25234.7943,0.1,551.6,5.52,0.411,578.5,5.87
SP500,SELL,2025-12-15 16:39:00+00:00,2025-12-15 16:58:00+00:00,sl,6858.88,6845.83,6845.83,6836.35167,0.4,90.1,3.1,0.231,126.9,4.49
NAS100,SELL,2025-12-15 16:50:00+00:00,2025-12-15 16:58:00+00:00,sl,25306.65,25246.0,25246.0,25158.05074,0.1,660.4,6.6,0.491,598.5,6.07
GBPAUD,BUY,2025-12-15 17:08:00+00:00,2025-12-15 17:44:00+00:00,sl,2.01398,2.01488,2.01488,2.01861,0.03,16.8,3.11,0.229,7.2,1.66
NAS100,SELL,2025-12-15 17:22:00+00:00,2025-12-15 17:27:00+00:00,sl,25172.9,25082.5,25082.5,24967.19871,0.1,914.2,9.14,0.673,896.0,9.04
NAS100,SELL,2025-12-15 17:36:00+00:00,2025-12-15 17:45:00+00:00,sl,25114.9,25219.65735,25219.65735,24879.19596,0.1,1047.6,10.48,0.766,-1055.57,-10.48
SP500,SELL,2025-12-15 17:36:00+00:00,2025-12-15 17:45:00+00:00,sl,6824.0,6840.75567,6840.75567,6782.11083,0.2,167.6,2.88,0.211,-171.16,-2.88
GBPUSD,BUY,2025-12-15 17:41:00+00:00,2025-12-15 18:34:00+00:00,sl,1.33939,1.33783,1.33783,1.34369,0.02,15.6,2.69,0.197,-17.23,-2.69
NZDUSD,BUY,2025-12-15 17:45:00+00:00,2025-12-15 18:34:00+00:00,sl,0.58014,0.57957,0.57957,0.58185,0.06,5.7,2.94,0.217,-7.1,-2.94
GBPAUD,BUY,2025-12-15 17:52:00+00:00,2025-12-16 01:11:00+00:00,sl,2.01447,2.01264,2.01264,2.01949,0.03,18.2,3.37,0.249,-20.05,-3.37
NZDUSD,SELL,2025-12-15 18:34:00+00:00,2025-12-16 01:00:00+00:00,sl,0.57947,0.57832,0.57832,0.57764,0.06,6.1,3.15,0.233,10.05,5.91
EURUSD,BUY,2025-12-15 18:52:00+00:00,2025-12-15 19:36:00+00:00,sl,1.17583,1.17473,1.17473,1.17914,0.03,11.0,2.85,0.211,-12.34,-2.85
GBPUSD,SELL,2025-12-15 19:50:00+00:00,2025-12-16 02:01:00+00:00,sl,1.3368,1.33817,1.33817,1.33304,0.02,13.7,2.35,0.175,-15.28,-2.35
Nikkei225,SELL,2025-12-16 02:44:00+00:00,2025-12-17 02:01:00+00:00,sl,49719.39,49346.09,49346.09,49115.80838,3.0,2011.9,3.02,0.222,3603.0,5.6
GER40,BUY,2025-12-16 10:48:00+00:00,2025-12-16 17:20:00+00:00,sl,24155.35,24072.11667,24072.11667,24363.43333,0.1,832.3,8.32,0.613,-848.33,-8.32
NZDUSD,SELL,2025-12-16 13:12:00+00:00,2025-12-16 15:03:00+00:00,sl,0.57815,0.57861,0.57861,0.57676,0.08,4.6,3.19,0.235,-6.03,-3.19
GBPUSD,BUY,2025-12-16 16:55:00+00:00,2025-12-16 17:16:00+00:00,sl,1.34407,1.34155,1.34155,1.35099,0.01,25.2,2.16,0.16,-26.77,-2.16
NAS100,SELL,2025-12-16 18:36:00+00:00,2025-12-16 22:37:00+00:00,sl,25018.95,25208.54559,25208.54559,24592.35993,0.1,1896.0,18.96,1.41,-1903.96,-18.96
GBPUSD,BUY,2025-12-16 19:16:00+00:00,2025-12-16 20:21:00+00:00,sl,1.34358,1.34135,1.34135,1.3497,0.01,22.3,1.91,0.142,-23.86,-1.91
EURUSD,SELL,2025-12-16 20:21:00+00:00,2025-12-16 21:33:00+00:00,sl,1.17522,1.17522,1.17522,1.17131,0.02,13.0,2.24,0.167,-1.3,-0.0
Nikkei225,SELL,2025-12-17 02:55:00+00:00,2025-12-17 03:45:00+00:00,sl,49270.2,49511.64638,49511.64638,48545.86088,2.0,2414.5,2.41,0.182,-2544.46,-2.41
GBPUSD,SELL,2025-12-17 10:01:00+00:00,2025-12-17 14:57:00+00:00,sl,1.33211,1.33457,1.33457,1.32533,0.01,24.6,2.12,0.16,-26.24,-2.12
GBPAUD,SELL,2025-12-17 10:01:00+00:00,2025-12-17 15:14:00+00:00,sl,2.01347,2.01619,2.01619,2.00599,0.01,27.2,1.68,0.126,-29.01,-1.68
EURUSD,SELL,2025-12-17 13:46:00+00:00,2025-12-17 14:50:00+00:00,sl,1.1709,1.17184,1.17184,1.16809,0.04,9.4,3.23,0.243,-10.68,-3.23
SP500,BUY,2025-12-17 14:04:00+00:00,2025-12-17 15:14:00+00:00,sl,6830.35,6822.06783,6822.06783,6851.05542,0.4,82.8,2.85,0.215,-86.42,-2.85
NAS100,BUY,2025-12-17 15:06:00+00:00,2025-12-17 15:16:00+00:00,sl,25280.15,25226.44779,25226.44779,25400.97996,0.1,537.0,5.37,0.406,-545.02,-5.37
GBPAUD,SELL,2025-12-17 15:18:00+00:00,2025-12-17 16:46:00+00:00,sl,2.01641,2.01811,2.01811,2.01174,0.03,17.0,3.14,0.239,-18.77,-3.14
NAS100,BUY,2025-12-17 15:28:00+00:00,2025-12-17 16:35:00+00:00,sl,25228.4,25167.81544,25167.81544,25364.71526,0.1,605.8,6.06,0.462,-613.85,-6.06
SP500,BUY,2025-12-17 15:52:00+00:00,2025-12-17 16:30:00+00:00,sl,6821.6,6811.39283,6811.39283,6847.11792,0.30000000000000004,102.1,2.63,0.201,-105.67,-2.63
NZDUSD,SELL,2025-12-17 16:18:00+00:00,2025-12-17 16:53:00+00:00,sl,0.57805,0.57857,0.57857,0.57647,0.07,5.3,3.16,0.241,-6.65,-3.16
Nikkei225,SELL,2025-12-18 02:01:00+00:00,2025-12-18 02:15:00+00:00,sl,48727.34,48932.6525,48932.6525,48111.4025,3.0,2053.1,3.08,0.238,-2183.12,-3.08
GER40,BUY,2025-12-18 08:30:00+00:00,2025-12-18 11:47:00+00:00,sl,23965.77,24037.67,24037.67,24081.27,0.1,462.0,4.62,0.357,703.0,7.19
GBPAUD,SELL,2025-12-18 10:51:00+00:00,2025-12-18 12:00:00+00:00,sl,2.02203,2.02116,2.02116,2.01747,0.03,16.5,3.06,0.237,6.85,1.6
GER40,BUY,2025-12-18 11:59:00+00:00,2025-12-18 16:32:00+00:00,sl,24016.77,24135.17,24135.17,24213.85333,0.1,788.3,7.88,0.606,1168.0,11.84
GBPAUD,SELL,2025-12-18 12:08:00+00:00,2025-12-18 14:00:00+00:00,sl,2.02048,2.02225,2.02225,2.0156,0.02,17.7,2.18,0.168,-19.51,-2.18
GBPAUD,BUY,2025-12-18 14:05:00+00:00,2025-12-18 15:17:00+00:00,sl,2.02509,2.02691,2.02691,2.03085,0.02,20.9,2.58,0.199,16.35,2.24
NZDUSD,SELL,2025-12-18 14:39:00+00:00,2025-12-18 15:12:00+00:00,sl,0.5763,0.57671,0.57671,0.57506,0.09,4.1,3.2,0.246,-5.54,-3.2
DJ30,SELL,2025-12-18 14:49:00+00:00,2025-12-18 15:30:00+00:00,sl,48010.04,48082.38615,48082.38615,47811.08808,0.1,723.5,6.22,0.479,-734.46,-6.22
GBPAUD,BUY,2025-12-18 15:18:00+00:00,2025-12-18 16:30:00+00:00,sl,2.02774,2.02539,2.02539,2.03421,0.02,23.5,2.9,0.223,-25.31,-2.9
NAS100,BUY,2025-12-18 15:36:00+00:00,2025-12-18 15:42:00+00:00,sl,24969.54,25031.64,25031.64,25123.82713,0.1,685.7,6.86,0.53,613.0,6.21
SP500,BUY,2025-12-18 15:36:00+00:00,2025-12-18 15:45:00+00:00,sl,6771.95,6786.79,6786.79,6796.91667,0.30000000000000004,99.9,2.58,0.199,144.8,3.83
NAS100,BUY,2025-12-18 15:53:00+00:00,2025-12-18 16:31:00+00:00,sl,25028.04,25100.14,25100.14,25187.50875,0.1,708.8,7.09,0.544,713.0,7.21
SP500,BUY,2025-12-18 16:24:00+00:00,2025-12-18 16:44:00+00:00,sl,6787.85,6776.20083,6776.20083,6816.97292,0.30000000000000004,116.5,3.01,0.231,-120.09,-3.01
GBPAUD,BUY,2025-12-18 16:32:00+00:00,2025-12-18 18:12:00+00:00,sl,2.02577,2.02294,2.02294,2.03355,0.01,28.3,1.74,0.132,-30.1,-1.74
GER40,BUY,2025-12-18 16:34:00+00:00,2025-12-19 10:19:00+00:00,sl,24129.27,24262.07,24262.07,24346.74917,0.1,869.9,8.7,0.659,1312.0,13.28
DJ30,BUY,2025-12-18 17:14:00+00:00,2025-12-18 19:16:00+00:00,sl,48208.14,47977.75346,47977.75346,48841.70298,0.1,2303.9,19.81,1.505,-2314.87,-19.81
Nikkei225,SELL,2025-12-19 02:00:00+00:00,2025-12-19 03:52:00+00:00,sl,49363.34,49562.29625,49562.29625,48766.47125,3.0,1989.6,2.98,0.231,-2119.56,-2.98
NZDUSD,SELL,2025-12-19 10:00:00+00:00,2025-12-19 10:06:00+00:00,sl,0.57461,0.57513,0.57513,0.57305,0.07,5.2,3.14,0.243,-6.61,-3.14
NZDUSD,SELL,2025-12-19 10:19:00+00:00,2025-12-19 16:11:00+00:00,sl,0.57508,0.57508,0.57508,0.57348,0.07,5.3,3.2,0.245,-1.4,-0.0
EURUSD,SELL,2025-12-19 15:11:00+00:00,2025-12-19 15:28:00+00:00,sl,1.17114,1.17114,1.17114,1.16878,0.04,7.9,2.7,0.208,-1.3,-0.0
GBPAUD,SELL,2025-12-19 15:16:00+00:00,2025-12-19 16:42:00+00:00,tp,2.02424,2.02015,2.02194,2.02015,0.03,14.8,2.74,0.211,39.01,7.54
NAS100,BUY,2025-12-19 15:32:00+00:00,2025-12-19 16:19:00+00:00,sl,25094.69,25157.54,25157.54,25242.32143,0.1,656.1,6.56,0.504,620.5,6.29
NZDUSD,SELL,2025-12-19 16:17:00+00:00,2025-12-19 16:38:00+00:00,sl,0.57509,0.57557,0.57557,0.57364,0.07,4.8,2.91,0.224,-6.23,-2.91
NAS100,BUY,2025-12-19 16:28:00+00:00,2025-12-19 16:33:00+00:00,sl,25151.44,25240.29,25240.29,25315.30121,0.1,728.3,7.28,0.557,880.5,8.89
NAS100,BUY,2025-12-19 16:38:00+00:00,2025-12-19 16:45:00+00:00,sl,25234.94,25331.29,25331.29,25451.51077,0.1,962.5,9.63,0.732,955.5,9.64
EURUSD,BUY,2025-12-19 16:42:00+00:00,2025-12-19 17:00:00+00:00,sl,1.17361,1.17251,1.17251,1.1769,0.03,11.0,2.83,0.214,-12.27,-2.83
GBPAUD,SELL,2025-12-19 16:47:00+00:00,2025-12-19 17:49:00+00:00,sl,2.01996,2.01928,2.01928,2.01499,0.02,18.1,2.23,0.167,5.0,0.84
NAS100,BUY,2025-12-19 16:56:00+00:00,2025-12-22 01:01:00+00:00,sl,25339.44,25455.75,25455.75,25564.34901,0.1,999.6,10.0,0.751,1155.1,11.63
DJ30,BUY,2025-12-19 16:56:00+00:00,2025-12-22 18:15:00+00:00,sl,48234.14,48468.7,48468.7,48683.17798,0.1,1632.9,14.04,1.055,2334.6,20.17
NZDUSD,SELL,2025-12-19 17:24:00+00:00,2025-12-19 18:17:00+00:00,sl,0.57534,0.57587,0.57587,0.57375,0.07,5.3,3.2,0.241,-6.72,-3.2
EURUSD,SELL,2025-12-19 17:50:00+00:00,2025-12-19 20:08:00+00:00,sl,1.17213,1.17213,1.17213,1.16842,0.03,12.3,3.19,0.24,-1.3,-0.0
GER40,SELL,2025-12-22 08:02:00+00:00,2025-12-22 09:01:00+00:00,sl,24301.2,24334.56667,24334.56667,24217.78333,0.1,333.7,3.34,0.249,-349.67,-3.34
GBPUSD,BUY,2025-12-22 10:04:00+00:00,2025-12-22 14:38:00+00:00,sl,1.34158,1.34274,1.34274,1.34482,0.03,11.8,3.04,0.228,10.05,3.01
GBPAUD,BUY,2025-12-22 13:13:00+00:00,2025-12-22 14:12:00+00:00,sl,2.02396,2.02235,2.02235,2.02839,0.03,16.1,2.98,0.223,-17.9,-2.98
NAS100,BUY,2025-12-22 14:00:00+00:00,2025-12-22 14:38:00+00:00,sl,25499.4,25533.5,25533.5,25571.98732,0.1,322.6,3.23,0.242,333.0,3.41
NAS100,BUY,2025-12-22 14:43:00+00:00,2025-12-22 16:17:00+00:00,sl,25534.15,25564.25,25564.25,25609.78971,0.1,336.2,3.36,0.251,293.0,3.01
GBPAUD,SELL,2025-12-22 14:46:00+00:00,2025-12-22 16:50:00+00:00,sl,2.02154,2.02316,2.02316,2.01707,0.03,16.3,3.0,0.225,-18.05,-3.0
GBPUSD,BUY,2025-12-22 16:07:00+00:00,2025-12-22 19:33:00+00:00,tp,1.34354,1.34721,1.34562,1.34721,0.02,13.3,2.29,0.171,35.05,6.31
NAS100,BUY,2025-12-22 16:23:00+00:00,2025-12-22 16:33:00+00:00,sl,25572.15,25536.18309,25536.18309,25653.07555,0.1,359.7,3.6,0.268,-367.67,-3.6
NAS100,BUY,2025-12-22 18:03:00+00:00,2025-12-23 18:46:00+00:00,sl,25479.4,25553.95,25553.95,25665.44688,0.1,826.9,8.27,0.62,737.5,7.46
GER40,BUY,2025-12-23 08:36:00+00:00,2025-12-23 10:34:00+00:00,sl,24339.1,24379.0,24379.0,24405.55833,0.1,265.8,2.66,0.195,383.0,3.99
GBPUSD,BUY,2025-12-23 10:03:00+00:00,2025-12-23 11:19:00+00:00,sl,1.35043,1.35043,1.35043,1.35397,0.03,12.9,3.32,0.244,-1.6,0.0
NZDUSD,BUY,2025-12-23 10:22:00+00:00,2025-12-23 15:59:00+00:00,sl,0.58287,0.58287,0.58287,0.58437,0.07,5.0,3.01,0.222,-1.4,0.0
GER40,SELL,2025-12-23 10:46:00+00:00,2025-12-23 17:34:00+00:00,sl,24335.5,24387.2,24387.2,24206.25,0.1,517.0,5.17,0.379,-533.0,-5.17
EURUSD,BUY,2025-12-23 17:04:00+00:00,2025-12-24 05:01:00+00:00,sl,1.17741,1.17962,1.17962,1.18122,0.03,12.7,3.28,0.24,20.85,5.72
DJ30,BUY,2025-12-23 17:29:00+00:00,2025-12-24 16:51:00+00:00,sl,48426.11,48625.36,48625.36,48780.96577,0.1,1290.4,11.1,0.813,1981.5,17.14
GBPUSD,SELL,2025-12-23 17:51:00+00:00,2025-12-23 23:03:00+00:00,sl,1.34796,1.35009,1.35009,1.34211,0.01,21.3,1.83,0.135,-22.88,-1.83
EURUSD,BUY,2025-12-24 10:30:00+00:00,2025-12-24 14:29:00+00:00,sl,1.1789,1.1789,1.1789,1.18166,0.04,9.2,3.16,0.23,-1.3,0.0
GBPUSD,BUY,2025-12-24 11:10:00+00:00,2025-12-24 12:45:00+00:00,sl,1.35252,1.35137,1.35137,1.35569,0.03,11.5,2.98,0.217,-13.14,-2.98
GBPUSD,SELL,2025-12-24 14:15:00+00:00,2025-12-24 17:20:00+00:00,sl,1.35123,1.3507,1.3507,1.34874,0.04,9.1,3.12,0.228,3.75,1.84
EURUSD,BUY,2025-12-24 14:30:00+00:00,2025-12-24 14:42:00+00:00,sl,1.17919,1.17853,1.17853,1.1812,0.05,6.7,2.87,0.21,-7.97,-2.87
NAS100,BUY,2025-12-24 14:30:00+00:00,2025-12-24 15:53:00+00:00,sl,25612.3,25630.9,25630.9,25656.82022,0.1,197.9,1.98,0.145,178.0,1.86
GBPAUD,SELL,2025-12-24 15:50:00+00:00,2025-12-24 16:37:00+00:00,sl,2.01412,2.01412,2.01412,2.01018,0.03,14.3,2.65,0.194,-1.8,-0.0
NAS100,BUY,2025-12-24 16:06:00+00:00,2025-12-24 16:28:00+00:00,sl,25618.8,25595.67132,25595.67132,25670.83952,0.1,231.3,2.31,0.169,-239.29,-2.31
EURUSD,SELL,2025-12-24 16:16:00+00:00,2025-12-26 02:25:00+00:00,sl,1.17854,1.17854,1.17854,1.17621,0.05,7.8,3.34,0.244,-1.3,-0.0
GBPUSD,SELL,2025-12-24 17:22:00+00:00,2025-12-24 23:30:00+00:00,sl,1.35061,1.35061,1.35061,1.34749,0.03,11.3,2.93,0.212,-1.6,-0.0
NZDUSD,SELL,2025-12-24 20:00:00+00:00,2025-12-26 00:00:00+00:00,sl,0.58328,0.58377,0.58377,0.5818,0.08,4.9,3.4,0.246,-6.35,-3.4
Nikkei225,BUY,2025-12-26 01:18:00+00:00,2025-12-26 01:31:00+00:00,sl,50572.39,50471.7025,50471.7025,50874.4525,6.0,1006.9,3.02,0.219,-1136.88,-3.02
Nikkei225,BUY,2025-12-26 01:34:00+00:00,2025-12-26 02:06:00+00:00,sl,50487.39,50753.69,50753.69,50813.92125,6.0,1088.4,3.27,0.237,2533.0,7.99
Nikkei225,BUY,2025-12-26 02:13:00+00:00,2025-12-26 15:26:00+00:00,sl,50757.39,50615.35875,50615.35875,51183.48375,4.0,1420.3,2.84,0.205,-1550.31,-2.84
GBPAUD,SELL,2025-12-26 10:00:00+00:00,2025-12-26 10:23:00+00:00,sl,2.01154,2.01279,2.01279,2.00809,0.04,12.5,3.09,0.223,-14.33,-3.09
GBPAUD,SELL,2025-12-26 13:04:00+00:00,2025-12-26 15:44:00+00:00,sl,2.01248,2.01363,2.01363,2.00935,0.04,11.4,2.81,0.203,-13.2,-2.81
DJ30,BUY,2025-12-26 14:05:00+00:00,2025-12-26 16:17:00+00:00,sl,48692.11,48760.21,48760.21,48814.85519,0.1,446.3,3.84,0.278,670.0,5.86
GBPUSD,BUY,2025-12-26 15:03:00+00:00,2025-12-26 15:40:00+00:00,tp,1.34991,1.35245,1.35088,1.35245,0.04,9.2,3.18,0.23,23.81,8.74
EURUSD,BUY,2025-12-26 15:39:00+00:00,2025-12-26 16:30:00+00:00,sl,1.17965,1.17881,1.17881,1.1822,0.04,8.5,2.92,0.212,-9.78,-2.92
GBPAUD,SELL,2025-12-26 16:03:00+00:00,2025-12-26 16:51:00+00:00,sl,2.01222,2.01166,2.01166,2.0092,0.05,11.0,3.38,0.244,3.75,1.71
DJ30,BUY,2025-12-26 16:35:00+00:00,2025-12-26 18:50:00+00:00,sl,48740.11,48663.44846,48663.44846,48950.92923,0.1,766.6,6.59,0.475,-777.62,-6.59
GBPAUD,SELL,2025-12-26 16:53:00+00:00,2025-12-26 17:57:00+00:00,sl,2.01174,2.01174,2.01174,2.00808,0.04,13.3,3.28,0.236,-1.8,-0.0
NAS100,BUY,2025-12-26 17:17:00+00:00,2025-12-29 09:08:00+00:00,sl,25669.75,25613.43382,25613.43382,25796.4614,0.1,563.2,5.63,0.405,-571.16,-5.63
SP500,BUY,2025-12-26 17:26:00+00:00,2025-12-26 19:10:00+00:00,sl,6937.57,6928.44083,6928.44083,6960.39292,0.4,91.3,3.14,0.226,-94.89,-3.14
NZDUSD,SELL,2025-12-26 17:48:00+00:00,2025-12-29 07:01:00+00:00,tp,0.58377,0.58237,0.58377,0.58237,0.08,4.6,3.2,0.23,12.53,9.59
DJ30,BUY,2025-12-26 19:24:00+00:00,2025-12-29 17:31:00+00:00,sl,48676.11,48515.99654,48515.99654,49116.42202,0.1,1601.1,13.77,0.998,-1612.13,-13.77
GBPUSD,SELL,2025-12-29 10:21:00+00:00,2025-12-29 11:20:00+00:00,sl,1.3489,1.3489,1.3489,1.34504,0.02,14.0,2.42,0.175,-1.6,-0.0
GBPAUD,BUY,2025-12-29 11:16:00+00:00,2025-12-29 13:55:00+00:00,sl,2.01374,2.01553,2.01553,2.02058,0.02,24.9,3.07,0.221,16.1,2.21
NAS100,SELL,2025-12-29 14:00:00+00:00,2025-12-29 15:48:00+00:00,sl,25581.95,25528.55,25528.55,25480.62555,0.1,450.3,4.5,0.325,526.0,5.34
GBPAUD,BUY,2025-12-29 14:01:00+00:00,2025-12-29 16:18:00+00:00,sl,2.01482,2.01557,2.01557,2.02099,0.02,22.4,2.76,0.199,5.65,0.92
NAS100,SELL,2025-12-29 16:03:00+00:00,2025-12-29 16:36:00+00:00,sl,25509.7,25558.43897,25558.43897,25400.03732,0.1,487.4,4.87,0.35,-495.39,-4.87
GBPAUD,BUY,2025-12-29 16:20:00+00:00,2025-12-29 17:30:00+00:00,sl,2.016,2.01669,2.01669,2.02139,0.02,19.6,2.41,0.173,5.05,0.84
GBPAUD,BUY,2025-12-29 17:32:00+00:00,2025-12-30 00:10:00+00:00,sl,2.01688,2.01772,2.01772,2.02274,0.02,21.3,2.63,0.191,6.65,1.04
DJ30,SELL,2025-12-29 18:26:00+00:00,2025-12-31 17:07:00+00:00,sl,48496.0,48274.3,48274.3,48050.94688,0.1,1618.4,13.92,1.013,2206.0,19.07
Nikkei225,SELL,2025-12-30 01:31:00+00:00,2025-12-30 02:00:00+00:00,sl,50282.5,50368.28125,50368.28125,50025.15625,8.0,857.8,3.43,0.249,-987.81,-3.43
GER40,BUY,2025-12-30 08:09:00+00:00,2025-12-30 09:32:00+00:00,sl,24406.4,24378.625,24378.625,24475.8375,0.1,277.8,2.78,0.202,-293.75,-2.78
NZDUSD,SELL,2025-12-30 10:01:00+00:00,2025-12-30 13:32:00+00:00,tp,0.58134,0.58024,0.58134,0.58024,0.1,3.7,3.17,0.231,9.64,9.5
GBPUSD,BUY,2025-12-30 10:39:00+00:00,2025-12-30 13:02:00+00:00,sl,1.35176,1.35176,1.35176,1.35529,0.03,12.8,3.31,0.242,-1.6,0.0
GBPUSD,SELL,2025-12-30 13:46:00+00:00,2025-12-30 17:05:00+00:00,tp,1.35073,1.34711,1.34863,1.34711,0.03,13.2,3.4,0.246,34.61,9.35
NZDUSD,SELL,2025-12-30 13:49:00+00:00,2025-12-30 17:54:00+00:00,sl,0.5801,0.5801,0.5801,0.57881,0.09,4.3,3.33,0.241,-1.4,-0.0
NAS100,SELL,2025-12-30 15:41:00+00:00,2025-12-30 16:50:00+00:00,sl,25520.9,25559.13676,25559.13676,25434.86728,0.1,382.4,3.82,0.277,-390.37,-3.82
SP500,SELL,2025-12-30 16:16:00+00:00,2025-12-30 16:56:00+00:00,sl,6911.4,6917.714,6917.714,6895.615,0.6000000000000001,63.1,3.26,0.236,-66.74,-3.26
SP500,SELL,2025-12-30 17:24:00+00:00,2025-12-30 18:05:00+00:00,sl,6904.9,6915.07917,6915.07917,6879.45208,0.30000000000000004,101.8,2.63,0.19,-105.39,-2.63
NAS100,SELL,2025-12-30 17:24:00+00:00,2025-12-30 18:20:00+00:00,sl,25521.9,25589.71765,25589.71765,25369.31029,0.1,678.2,6.78,0.491,-686.18,-6.78
GBPUSD,SELL,2025-12-30 17:34:00+00:00,2025-12-30 17:55:00+00:00,sl,1.34539,1.3472,1.3472,1.3404,0.02,18.1,3.12,0.226,-19.72,-3.12
GBPUSD,SELL,2025-12-30 17:57:00+00:00,2025-12-31 11:45:00+00:00,sl,1.34726,1.3441,1.3441,1.34157,0.01,20.7,1.78,0.129,29.95,2.71
NZDUSD,SELL,2025-12-30 18:05:00+00:00,2025-12-31 02:47:00+00:00,tp,0.58027,0.5786,0.57916,0.5786,0.07,5.6,3.36,0.244,15.34,10.08
NAS100,SELL,2025-12-30 19:11:00+00:00,2025-12-31 02:07:00+00:00,sl,25538.75,25464.47,25464.47,25351.8693,0.1,830.6,8.31,0.607,734.8,7.43
Nikkei225,BUY,2025-12-31 01:16:00+00:00,2025-12-31 02:10:00+00:00,sl,50530.5,50434.9875,50434.9875,50817.0375,7.0,955.1,3.34,0.244,-1085.12,-3.34
NZDUSD,SELL,2025-12-31 10:01:00+00:00,2025-12-31 14:16:00+00:00,sl,0.57729,0.57729,0.57729,0.57599,0.09,4.3,3.34,0.241,-1.4,-0.0
NZDUSD,SELL,2025-12-31 14:20:00+00:00,2025-12-31 17:00:00+00:00,tp,0.57718,0.57577,0.57718,0.57577,0.08,4.7,3.24,0.234,12.74,9.73
GBPUSD,BUY,2025-12-31 14:30:00+00:00,2025-12-31 15:32:00+00:00,sl,1.34599,1.34617,1.34617,1.3499,0.02,14.2,2.44,0.176,0.2,0.31
GBPAUD,BUY,2025-12-31 14:34:00+00:00,2025-12-31 15:29:00+00:00,sl,2.01292,2.01466,2.01466,2.01875,0.02,21.2,2.61,0.189,15.65,2.15
GBPUSD,SELL,2025-12-31 15:32:00+00:00,2025-12-31 17:10:00+00:00,tp,1.34607,1.34151,1.34303,1.34151,0.02,16.6,2.85,0.206,44.02,7.85
GBPAUD,BUY,2025-12-31 15:37:00+00:00,2025-12-31 15:50:00+00:00,sl,2.01413,2.01196,2.01196,2.02011,0.02,21.7,2.68,0.193,-23.54,-2.68
GBPAUD,BUY,2025-12-31 15:59:00+00:00,2025-12-31 18:48:00+00:00,sl,2.01329,2.01651,2.01651,2.01945,0.02,22.4,2.76,0.199,30.35,3.96
EURUSD,SELL,2025-12-31 16:35:00+00:00,2025-12-31 17:36:00+00:00,sl,1.17372,1.17372,1.17372,1.17048,0.03,10.8,2.78,0.201,-1.3,-0.0
SP500,SELL,2025-12-31 16:56:00+00:00,2025-12-31 17:51:00+00:00,sl,6892.2,6878.9,6878.9,6870.68958,0.4,86.0,2.96,0.214,129.4,4.58
NAS100,SELL,2025-12-31 16:56:00+00:00,2025-12-31 17:56:00+00:00,sl,25427.62,25369.47,25369.47,25307.23673,0.1,535.0,5.35,0.386,573.5,5.82
NZDUSD,SELL,2025-12-31 17:21:00+00:00,2025-12-31 18:20:00+00:00,sl,0.57493,0.57551,0.57551,0.5732,0.07,5.8,3.48,0.245,-7.18,-3.48
NAS100,SELL,2025-12-31 18:09:00+00:00,2025-12-31 20:55:00+00:00,sl,25383.77,25451.79941,25451.79941,25230.70382,0.1,680.3,6.8,0.475,-688.29,-6.8
