score;trades;win_rate;total_pnl;max_drawdown;profit_factor;note;sma_period;wpr_m15_period;wpr_m1_period;wpr_m15_sell_extreme;wpr_m15_buy_extreme;wpr_m15_trigger;wpr_m1_sell_extreme;wpr_m1_buy_extreme;wpr_m1_trigger;atr_period;sl_atr_mult;tp_rr_ratio;breakeven_pct;trail_activation_pips;trail_distance_pips;max_open_slots;max_spread_atr_ratio;atr_min_pct;atr_max_pct;trade_hour_start;trade_hour_end;skip_monday_hours;skip_friday_hour
2331,94;4444;0,4201;7931,42;0,1177;1,801;;160;25;5;-35;-70;-55;-30;-65;-40;19;1,0;3,0;0,3;4;14;4;0,35;0,9000000000000001;3,2;5;19;2;23
2300,89;5380;0,4043;8479,0;0,1369;1,689;;150;22;4;-35;-70;-55;-35;-65;-40;19;1,0;3,0;0,3;4;14;7;0,35;0,9000000000000001;3,0;4;20;0;24
2281,89;5332;0,4771;7275,61;0,2015;1,724;;180;18;4;-35;-70;-55;-35;-65;-40;16;1,25;3,0;0,3;4;13;7;0,35;0,8;3,8;5;19;0;23
2277,11;4732;0,5452;7496,76;0,1534;1,628;;170;17;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;13;7;0,35;0,8;3,6000000000000005;5;19;0;22
2275,6;4294;0,5678;7104,36;0,1246;1,684;;170;23;5;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;12;5;0,35;0,8;3,0;4;19;0;23
2267,7;4564;0,5784;7054,7;0,1001;1,676;;170;22;5;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;11;5;0,35;0,8;2,8;4;19;0;23
2265,19;3674;0,5327;7042,36;0,1558;1,753;;280;16;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;15;8;0,35;0,9000000000000001;3,6000000000000005;5;19;0;22
2265,19;3674;0,5327;7042,36;0,1558;1,753;;280;16;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;15;7;0,35;0,9000000000000001;3,6000000000000005;5;19;0;22
2216,86;4475;0,5166;7396,22;0,1317;1,652;;170;20;5;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;14;6;0,35;0,8;3,0;4;19;2;24
2202,57;5560;0,4923;7846,54;0,1493;1,588;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
2202,57;5560;0,4923;7846,54;0,1493;1,588;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
2202,57;5560;0,4923;7846,54;0,1493;1,588;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
2202,57;5560;0,4923;7846,54;0,1493;1,588;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
2202,57;5560;0,4923;7846,54;0,1493;1,588;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
2202,57;5560;0,4923;7846,54;0,1493;1,588;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,75;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;19;0;22
2171,96;6491;0,4388;8961,06;0,1393;1,46;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;20;0;22
2171,96;6491;0,4388;8961,06;0,1393;1,46;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,6000000000000005;6;20;0;22
2159,8;4383;0,5184;7018,38;0,1594;1,645;;160;23;4;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;8;14;7;0,35;0,8;3,2;5;19;3;23
2153,99;4661;0,5231;7399,76;0,1703;1,594;;190;20;4;-35;-70;-60;-35;-65;-40;18;1,5;3,0;0,3;4;13;4;0,35;0,8;3,2;4;19;0;23
2150,7;4498;0,5318;7036,6;0,1088;1,653;;160;21;4;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;13;4;0,35;0,8;3,2;4;18;0;23
2141,41;4934;0,4716;7636,27;0,1136;1,629;;180;22;5;-35;-70;-55;-35;-65;-40;20;1,25;3,0;0,3;4;14;6;0,35;0,8;3,0;4;19;3;23
2110,81;4594;0,5274;6901,3;0,1517;1,663;;180;17;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;14;7;0,35;0,8;3,6000000000000005;5;19;0;22
2107,73;4625;0,5565;6756,83;0,1339;1,661;;160;16;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;13;7;0,35;0,8;3,6000000000000005;5;19;0;22
2103,42;3859;0,5419;6195,12;0,0679;1,826;;160;17;5;-35;-70;-55;-35;-65;-40;20;1,5;3,0;0,3;4;14;7;0,35;0,9000000000000001;3,0;5;19;0;23
2086,13;4423;0,5198;6963,58;0,1117;1,659;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,9000000000000001;3,6000000000000005;5;19;0;22
2086,13;4423;0,5198;6963,58;0,1117;1,659;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,9000000000000001;3,6000000000000005;5;19;0;22
2082,42;6468;0,4363;8677,09;0,1393;1,45;;280;14;3;-35;-70;-55;-35;-65;-40;10;1,5;2,75;0,3;4;15;8;0,35;0,2;3,4000000000000004;6;20;0;22
2081,59;4581;0,5003;7527,77;0,206;1,554;;170;21;4;-35;-70;-60;-35;-65;-40;19;1,5;3,0;0,3;4;14;7;0,35;0,8;3,0;5;19;3;24
2074,76;4236;0,5538;6476,77;0,0768;1,711;;150;18;5;-35;-70;-55;-35;-65;-40;19;1,5;3,0;0,3;4;13;7;0,35;0,9000000000000001;3,8;4;20;0;20
2048,05;4526;0,5309;6871,91;0,1351;1,63;;170;16;4;-35;-70;-55;-35;-65;-40;10;1,5;3,0;0,3;4;14;7;0,35;0,8;3,6000000000000005;5;19;0;22
