score,trades,win_rate,total_pnl,max_drawdown,profit_factor,note,sma_period,wpr_m15_period,wpr_m1_period,wpr_m15_sell_extreme,wpr_m15_buy_extreme,wpr_m15_trigger,wpr_m1_sell_extreme,wpr_m1_buy_extreme,wpr_m1_trigger,atr_period,sl_atr_mult,tp_rr_ratio,breakeven_pct,trail_activation_pips,trail_distance_pips,max_open_slots,max_spread_atr_ratio,atr_min_pct,atr_max_pct,trade_hour_start,trade_hour_end,skip_monday_hours,skip_friday_hour
-4.5,332,0.3223,-12.61,0.0763,0.971,,190,17,14,-15,-85,-40,-15,-75,-35,11,2.25,1.75,0.7,20,13,2,0.3,0.6000000000000001,3.2,1,20,2,23
-4.97,44,0.1364,-19.88,0.0317,0.648,,60,16,7,-5,-85,-70,-15,-65,-35,13,1.25,2.5,0.4,8,13,2,0.3,0.7,1.4,5,17,0,22
-5.07,312,0.3782,-74.4,0.1541,0.792,,90,15,19,-5,-75,-65,-15,-80,-30,15,2.0,2.5,0.4,6,7,2,0.05,0.7,1.6,1,22,3,22
-5.51,153,0.1895,-18.68,0.072,0.901,,50,16,11,-5,-90,-70,-15,-65,-30,14,1.25,2.5,0.4,8,13,2,0.05,0.6000000000000001,1.2,4,22,0,22
-5.56,103,0.2427,-21.71,0.051,0.874,,70,16,15,-5,-90,-65,-15,-65,-30,14,1.0,2.5,0.4,6,12,2,0.05,0.30000000000000004,1.2,3,20,0,22
-5.68,225,0.2,-22.24,0.1061,0.919,,50,18,9,-5,-85,-70,-20,-65,-35,13,1.25,2.5,0.4,8,15,2,0.05,0.6000000000000001,1.4,5,22,0,22
-6.05,298,0.3926,-13.71,0.0993,0.965,,100,19,3,-5,-75,-55,-15,-85,-30,18,1.5,2.25,0.4,4,5,2,0.35,0.8,1.2,3,20,3,22
-6.07,68,0.2353,0.54,0.0492,1.006,,50,18,8,-5,-95,-70,-15,-65,-30,13,1.25,2.5,0.4,8,14,2,0.05,0.7,1.4,4,22,2,22
-6.2,348,0.3218,-18.22,0.1144,0.967,,60,12,3,-5,-75,-60,-10,-80,-60,15,1.75,2.75,0.4,10,4,4,0.05,0.9000000000000001,1.2,1,22,3,22
-6.22,90,0.3111,-24.44,0.043,0.836,,70,13,19,-5,-75,-60,-15,-85,-30,17,1.5,2.75,0.4,4,3,2,0.05,0.8,1.2,3,19,3,23
-6.35,567,0.2716,-21.41,0.1211,0.972,,80,11,4,-5,-75,-60,-20,-80,-30,16,1.75,2.25,0.4,14,6,2,0.05,0.9000000000000001,1.6,3,22,3,22
-6.36,447,0.264,-27.23,0.1361,0.955,,80,14,4,-5,-70,-60,-15,-80,-30,16,1.5,2.25,0.4,12,5,2,0.05,0.8,1.4,4,20,3,21
