score;trades;win_rate;total_pnl;max_drawdown;profit_factor;note;sma_period;wpr_m15_period;wpr_m1_period;wpr_m15_sell_extreme;wpr_m15_buy_extreme;wpr_m15_trigger;wpr_m1_sell_extreme;wpr_m1_buy_extreme;wpr_m1_trigger;atr_period;sl_atr_mult;tp_rr_ratio;breakeven_pct;trail_activation_pips;trail_distance_pips;max_open_slots;max_spread_atr_ratio;atr_min_pct;atr_max_pct;trade_hour_start;trade_hour_end;skip_monday_hours;skip_friday_hour
265,93;765;0,4706;836,27;0,036;1,747;;190;18;8;-15;-65;-50;-15;-85;-55;12;2,5;2,5;0,7;14;3;5;0,25;0,6000000000000001;1,2;8;21;3;20
265,68;2350;0,4081;1240,02;0,1431;1,295;;200;29;3;-35;-70;-55;-5;-70;-60;14;2,25;3,0;0,6000000000000001;4;9;3;0,3;0,2;3,8;1;15;3;20
265,33;504;0,4405;699,59;0,0851;1,965;;140;29;3;-35;-65;-55;-10;-75;-65;11;2,75;2,75;0,7;18;8;3;0,05;0,7;1,6;12;14;4;23
262,08;221;0,5566;389,45;0,0151;2,829;;260;24;8;-20;-70;-55;-5;-75;-60;12;2,75;2,25;0,7;16;6;5;0,1;0,9000000000000001;1,2;11;15;4;23
261,03;185;0,6054;393,95;0,0214;3,172;;270;25;8;-10;-75;-50;-5;-75;-50;16;3,0;2,25;0,6000000000000001;14;8;4;0,05;0,4;1,2;11;13;4;22
260,59;1563;0,405;1143,1;0,0783;1,422;;280;40;4;-25;-65;-50;-5;-70;-65;13;2,5;3,0;0,7;14;10;4;0,15000000000000002;0,30000000000000004;4,0;7;24;4;19
260,4;236;0,5636;467,29;0,0291;2,873;;230;26;7;-20;-65;-45;-5;-65;-50;11;3,0;2,5;0,6000000000000001;16;7;3;0,05;0,4;1,2;12;13;3;22
231,11;665;0,4045;819,05;0,11;1,701;;280;28;4;-25;-65;-40;-5;-65;-40;13;2,5;3,0;0,6000000000000001;18;7;2;0,1;0,7;2,6;9;14;3;22
228,45;1161;0,4599;824,6;0,0863;1,559;;220;10;5;-20;-75;-45;-30;-75;-60;13;2,5;2,5;0,6000000000000001;14;4;7;0,15000000000000002;0,4;1,8;12;17;4;22
228,25;524;0,4771;672,82;0,0573;1,858;;250;29;10;-15;-70;-55;-5;-70;-55;13;2,5;2,5;0,7;16;7;5;0,05;0,30000000000000004;1,6;9;14;4;22
219,04;1288;0,4371;869,26;0,1388;1,477;;170;36;5;-25;-65;-55;-5;-70;-65;15;2,5;3,0;0,6000000000000001;12;11;3;0,2;0,2;3,6000000000000005;9;18;2;20
218,64;363;0,5317;502,49;0,031;2,233;;280;24;5;-10;-90;-30;-10;-75;-70;11;3,0;2,25;0,7;18;8;3;0,25;0,7;4,0;11;15;1;22
215,73;1656;0,3043;1083,44;0,0934;1,386;;300;28;4;-20;-65;-45;-10;-70;-65;12;1,25;2,75;0,5;16;7;4;0,35;0,5;3,0;10;16;4;23
212,23;921;0,4701;749,81;0,0454;1,6;;220;28;9;-15;-70;-60;-5;-70;-50;11;2,75;2,5;0,6000000000000001;16;8;5;0,05;0,5;1,8;8;16;4;22
211,71;1399;0,4682;807,41;0,0526;1,479;;220;10;6;-20;-75;-45;-25;-75;-60;13;2,5;2,5;0,6000000000000001;14;4;5;0,2;0,4;1,8;10;17;4;20
