score;trades;win_rate;total_pnl;max_drawdown;profit_factor;note;sma_period;wpr_m15_period;wpr_m1_period;wpr_m15_sell_extreme;wpr_m15_buy_extreme;wpr_m15_trigger;wpr_m1_sell_extreme;wpr_m1_buy_extreme;wpr_m1_trigger;atr_period;sl_atr_mult;tp_rr_ratio;breakeven_pct;trail_activation_pips;trail_distance_pips;max_open_slots;max_spread_atr_ratio;atr_min_pct;atr_max_pct;trade_hour_start;trade_hour_end;skip_monday_hours;skip_friday_hour
2549,5;311;0,4469;5025,41;0,1603;2,491;;110;34;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;10;8;0,05;0,8;2,4000000000000004;12;20;2;18
2409,96;312;0,4359;5674,7;0,1923;2,496;;110;31;12;-10;-65;-35;-25;-70;-60;11;2,0;1,75;0,4;10;12;8;0,05;0,8;2,4000000000000004;12;20;2;18
2355,12;297;0,4209;4848,28;0,134;2,56;;120;33;13;-10;-65;-30;-25;-70;-60;10;2,25;1,5;0,4;10;8;8;0,05;0,7;2,0;11;21;2;18
2342,83;308;0,4773;4741,49;0,4444;2,339;;120;30;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;11;8;0,05;0,8;2,4000000000000004;12;20;2;18
2342,83;308;0,4773;4741,49;0,4444;2,339;;120;30;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;11;8;0,05;0,8;2,4000000000000004;12;20;2;18
2342,83;308;0,4773;4741,49;0,4444;2,339;;120;30;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;11;8;0,05;0,8;2,4000000000000004;12;20;2;18
2322,18;270;0,4593;4542,29;0,2257;2,536;;110;30;12;-10;-65;-35;-25;-75;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;12;20;2;18
2305,55;298;0,4195;4792,15;0,1685;2,514;;120;32;13;-10;-65;-30;-25;-70;-60;10;2,25;1,5;0,4;10;9;8;0,05;0,7;2,0;11;21;2;18
2305,32;336;0,4196;4096,67;0,4967;2,1;;120;29;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;12;8;0,05;0,8;2,2;12;21;2;18
2297,72;316;0,4241;4044,11;0,4615;2,164;;120;30;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;13;8;0,05;0,8;2,2;12;21;2;18
2297,72;316;0,4241;4044,11;0,4615;2,164;;120;30;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;8;11;8;0,05;0,8;2,2;12;21;2;18
2295,55;324;0,463;4900,71;0,5043;2,368;;120;30;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;11;8;0,05;0,8;2,4000000000000004;12;20;2;18
2293,38;320;0,4406;5300,85;0,1764;2,292;;110;33;13;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;3,2;12;20;2;18
2278,89;325;0,4554;4670,56;0,317;2,083;;120;29;12;-10;-65;-30;-25;-70;-60;10;2,25;1,5;0,4;8;8;8;0,05;0,7;2,0;12;20;2;18
2266,04;324;0,4599;4846,74;0,5043;2,345;;120;32;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;13;8;0,05;0,8;2,4000000000000004;12;20;2;18
2266,04;324;0,4599;4846,74;0,5043;2,345;;120;32;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;12;20;2;18
2238,89;321;0,4735;4778,99;0,4516;2,286;;120;28;12;-10;-65;-35;-25;-70;-60;10;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;12;20;2;18
2194,29;361;0,4183;5261,87;0,2502;2,32;;110;31;12;-10;-65;-35;-25;-65;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;12;20;2;18
2185,32;407;0,4226;5568,59;0,2284;2,19;;110;31;12;-10;-65;-40;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;12;20;2;18
2179,32;406;0,4236;5585,33;0,2406;2,204;;110;32;12;-10;-65;-40;-25;-70;-60;11;2,0;1,5;0,4;10;12;8;0,05;0,8;2,4000000000000004;12;20;2;18
2173,72;333;0,4174;5314,68;0,1286;2,418;;110;35;12;-10;-65;-30;-25;-70;-65;11;2,25;1,5;0,4;8;10;8;0,05;0,7;2,0;11;21;2;18
2149,85;364;0,4203;4924,06;0,6808;2,156;;120;30;12;-10;-65;-35;-25;-70;-60;10;2,25;1,5;0,4;8;11;8;0,05;0,7;2,2;12;21;2;18
2146,5;320;0,4313;4445,82;0,2914;2,13;;110;31;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;12;5;8;0,05;0,8;2,6;12;20;2;18
2146,5;320;0,4313;4445,82;0,2914;2,13;;110;31;12;-10;-65;-35;-25;-70;-60;11;2,0;1,5;0,4;10;13;8;0,05;0,8;2,6;12;20;2;18
